epoch,split,query_idx,h,r,t,rank,is_reciprocal
25,test,374,595,10,529,5,1
25,test,375,741,10,434,1,1
29,val,0,1026,1,2209,448,0
29,val,1,2313,1,31,1,0
29,val,2,474,4,1958,5,0
29,val,3,1751,1,211,2,0
29,val,4,1136,1,395,2,0
29,val,5,66,2,997,3,0
29,val,6,1196,1,953,3,0
29,val,7,2025,0,577,3,0
29,val,8,1168,5,86,1,0
29,val,9,2424,1,79,3,0
29,val,10,53,1,34,5,0
29,val,11,810,1,930,8,0
29,val,12,2411,0,810,1,0
29,val,13,2386,6,2625,67,0
29,val,14,140,1,1900,1443,0
29,val,15,434,0,2078,225,0
29,val,16,2515,0,2166,500,0
29,val,17,1474,1,676,1,0
29,val,18,918,1,923,1,0
29,val,19,552,1,1098,5,0
29,val,20,2582,1,849,3,0
29,val,21,1397,1,49,4,0
29,val,22,2504,1,662,3,0
29,val,23,2311,1,1389,1,0
29,val,24,381,5,380,1,0
29,val,25,1863,1,1862,4,0
29,val,26,2104,1,1399,2,0
29,val,27,1765,2,2633,4,0
29,val,28,1722,0,11,279,0
29,val,29,1338,1,2457,54,0
29,val,30,2022,3,42,47,0
29,val,31,312,1,976,1,0
29,val,32,2639,0,1809,125,0
29,val,33,2133,1,23,7,0
29,val,34,396,1,357,2,0
29,val,35,1185,4,1656,90,0
29,val,36,2619,0,1217,27,0
29,val,37,2602,1,1270,1,0
29,val,38,79,2,1830,275,0
29,val,39,952,1,25,1076,0
29,val,40,906,0,519,236,0
29,val,41,79,2,1861,1897,0
29,val,42,93,0,430,8,0
29,val,43,2674,5,918,166,0
29,val,44,1865,0,143,27,0
29,val,45,826,1,1836,2,0
29,val,46,1205,1,2243,5,0
29,val,47,1432,1,1431,1,0
29,val,48,1895,0,1018,158,0
29,val,49,1202,2,1149,103,0
29,val,50,34,1,2300,17,0
29,val,51,1087,1,173,2266,0
29,val,52,285,1,2512,14,0
29,val,53,943,1,1806,6,0
29,val,54,150,1,1068,1,0
29,val,55,1123,0,399,1,0
29,val,56,317,4,2115,173,0
29,val,57,363,1,2013,5,0
29,val,58,1429,0,143,6,0
29,val,59,2497,0,230,39,0
29,val,60,1930,0,256,1367,0
29,val,61,2581,1,620,1,0
29,val,62,751,1,936,4,0
29,val,63,2012,1,583,1,0
29,val,64,2653,1,1771,1168,0
29,val,65,413,0,1600,45,0
29,val,66,12,1,334,9,0
29,val,67,671,5,2132,1,0
29,val,68,2398,1,2655,167,0
29,val,69,2413,4,1467,1510,0
29,val,70,287,3,249,10,0
29,val,71,1859,1,2054,5,0
29,val,72,1900,1,140,1411,0
29,val,73,327,1,10,5,0
29,val,74,862,1,1806,4,0
29,val,75,2614,1,2273,1,0
29,val,76,1770,1,225,1,0
29,val,77,1975,1,1260,1,0
29,val,78,459,1,409,2,0
29,val,79,1796,0,2516,832,0
29,val,80,54,1,102,9,0
29,val,81,5,0,810,1,0
29,val,82,2561,1,62,4,0
29,val,83,797,1,2142,10,0
29,val,84,2299,0,2154,833,0
29,val,85,8,1,1722,9,0
29,val,86,173,1,1087,588,0
29,val,87,114,0,803,1356,0
29,val,88,848,1,847,4,0
29,val,89,537,1,1538,332,0
29,val,90,871,0,1502,425,0
29,val,91,1391,0,1790,688,0
29,val,92,329,1,271,1,0
29,val,93,427,1,426,6,0
29,val,94,295,1,665,1,0
29,val,95,1705,1,439,2,0
29,val,96,1860,0,561,395,0
29,val,97,764,2,1765,101,0
29,val,98,1016,1,2599,4,0
29,val,99,641,1,1075,14,0
29,val,100,139,0,932,168,0
29,val,101,2421,0,12,17,0
29,val,102,452,1,151,2,0
29,val,103,1472,5,1613,1,0
29,val,104,997,2,1621,4,0
29,val,105,1230,1,978,1,0
29,val,106,1280,1,29,4,0
29,val,107,2092,1,1504,1,0
29,val,108,2455,1,1319,75,0
29,val,109,2255,1,211,2,0
29,val,110,77,4,767,511,0
29,val,111,150,1,1952,2,0
29,val,112,637,1,2187,2,0
29,val,113,35,1,981,6,0
29,val,114,1428,0,1235,28,0
29,val,115,1148,4,928,18,0
29,val,116,1056,1,843,2,0
29,val,117,1230,0,1348,50,0
29,val,118,79,1,879,4,0
29,val,119,2519,1,554,1,0
29,val,120,631,0,283,26,0
29,val,121,564,1,1945,4,0
29,val,122,1137,1,1136,6,0
29,val,123,738,0,1641,984,0
29,val,124,2472,1,1190,1,0
29,val,125,1245,1,347,4,0
29,val,126,672,1,64,462,0
29,val,127,233,1,1854,4,0
29,val,128,1965,1,1964,2,0
29,val,129,1415,0,1661,2,0
29,val,130,238,1,237,4,0
29,val,131,1999,1,941,5,0
29,val,132,2196,0,969,21,0
29,val,133,2384,1,1488,5,0
29,val,134,462,1,912,247,0
29,val,135,1896,3,957,451,0
29,val,136,1722,1,849,7,0
29,val,137,631,5,798,1,0
29,val,138,2456,1,550,2,0
29,val,139,1286,1,660,1,0
29,val,140,2237,1,1353,1,0
29,val,141,1279,1,2611,9,0
29,val,142,116,2,234,1,0
29,val,143,777,0,328,17,0
29,val,144,2134,1,194,7,0
29,val,145,2013,0,494,175,0
29,val,146,853,1,1420,13,0
29,val,147,10,1,34,8,0
29,val,148,1710,1,148,4,0
29,val,149,215,1,561,2,0
29,val,150,1986,1,468,4,0
29,val,151,952,0,479,26,0
29,val,152,1859,1,992,11,0
29,val,153,1569,5,1988,2,0
29,val,154,756,0,525,822,0
29,val,155,140,1,461,3,0
29,val,156,773,1,2001,4,0
29,val,157,1159,0,1722,16,0
29,val,158,1859,1,773,5,0
29,val,159,1270,0,490,285,0
29,val,160,1498,0,1814,1,0
29,val,161,2260,1,371,6,0
29,val,162,1303,1,315,2,0
29,val,163,1938,1,1319,2,0
29,val,164,531,1,336,100,0
29,val,165,147,0,2535,532,0
29,val,166,841,0,1695,140,0
29,val,167,2030,0,2614,329,0
29,val,168,141,1,394,3,0
29,val,169,2197,0,45,23,0
29,val,170,999,4,2529,17,0
29,val,171,349,1,746,4,0
29,val,172,1658,0,2042,199,0
29,val,173,1176,0,1538,367,0
29,val,174,99,1,71,3,0
29,val,175,1196,1,541,3,0
29,val,176,979,1,1773,8,0
29,val,177,547,0,383,4,0
29,val,178,556,1,2074,1,0
29,val,179,875,1,2364,9,0
29,val,180,2550,0,2687,115,0
29,val,181,148,1,55,1,0
29,val,182,1180,0,1631,118,0
29,val,183,344,1,230,4,0
29,val,184,1099,1,2195,10,0
29,val,185,1035,1,2069,13,0
29,val,186,595,1,2664,17,0
29,val,187,234,1,233,2,0
29,val,188,19,1,662,8,0
29,val,189,1620,2,997,5,0
29,val,190,1794,0,480,95,0
29,val,191,2641,1,454,1,0
29,val,192,2026,1,459,2,0
29,val,193,371,1,1691,4,0
29,val,194,531,1,1671,3,0
29,val,195,1829,1,525,2,0
29,val,196,601,1,221,3,0
29,val,197,1916,1,1161,2,0
29,val,198,618,1,417,12,0
29,val,199,263,0,2226,92,0
29,val,200,938,1,2559,20,0
29,val,201,2412,0,62,1,0
29,val,202,809,1,1005,3,0
29,val,203,1753,0,1174,14,0
29,val,204,277,1,445,172,0
29,val,205,1432,0,2087,755,0
29,val,206,1994,1,187,7,0
29,val,207,68,4,1601,257,0
29,val,208,2580,0,1074,468,0
29,val,209,683,1,198,10,0
29,val,210,2434,0,634,766,0
29,val,211,1756,1,836,1,0
29,val,212,62,4,1624,655,0
29,val,213,653,1,652,6,0
29,val,214,455,1,454,1,0
29,val,215,1952,1,1494,3,0
29,val,216,832,1,1325,2,0
29,val,217,2589,0,377,230,0
29,val,218,2419,0,1197,1283,0
29,val,219,1928,1,1533,3,0
29,val,220,1008,1,668,2,0
29,val,221,1755,1,307,154,0
29,val,222,250,1,429,4,0
29,val,223,602,1,595,72,0
29,val,224,1184,0,1682,20,0
29,val,225,1256,1,54,7,0
29,val,226,480,0,1199,20,0
29,val,227,1171,1,855,1,0
29,val,228,2616,4,456,602,0
29,val,229,963,0,479,1,0
29,val,230,435,1,1684,2,0
29,val,231,2427,1,32,4,0
29,val,232,2399,1,2543,3,0
29,val,233,2344,1,225,1,0
29,val,234,1449,1,2381,2,0
29,val,235,2284,1,1505,1,0
29,val,236,881,0,110,42,0
29,val,237,330,5,1783,1,0
29,val,238,585,1,2508,3,0
29,val,239,1969,0,51,2193,0
29,val,240,223,5,1306,1,0
29,val,241,2637,0,1724,279,0
29,val,242,672,1,345,53,0
29,val,243,912,1,1933,8,0
29,val,244,29,1,1485,38,0
29,val,245,699,0,2452,814,0
29,val,246,791,4,2343,14,0
29,val,247,2444,2,514,1,0
29,val,248,183,0,401,996,0
29,val,249,380,0,1729,230,0
29,val,250,997,1,1707,4,0
29,val,251,312,0,983,9,0
29,val,252,546,4,620,14,0
29,val,253,1366,1,2507,45,0
29,val,254,371,0,1357,130,0
29,val,255,390,1,881,5,0
29,val,256,106,1,268,1,0
29,val,257,941,1,2144,238,0
29,val,258,114,0,692,215,0
29,val,259,687,0,2496,1056,0
29,val,260,133,1,261,4,0
29,val,261,659,0,143,20,0
29,val,262,783,0,1049,137,0
29,val,263,612,0,88,286,0
29,val,264,1705,1,39,2,0
29,val,265,1826,1,962,1,0
29,val,266,25,1,24,5,0
29,val,267,1255,4,2604,3,0
29,val,268,1348,0,1596,19,0
29,val,269,2250,1,2249,1,0
29,val,270,1420,1,853,4,0
29,val,271,2056,1,2220,273,0
29,val,272,103,0,344,53,0
29,val,273,2231,0,888,1675,0
29,val,274,595,0,1347,373,0
29,val,275,39,1,366,6,0
29,val,276,1165,0,1186,1,0
29,val,277,674,1,673,2,0
29,val,278,1402,1,1611,1,0
29,val,279,528,0,1199,27,0
29,val,280,1104,1,1857,4,0
29,val,281,1266,0,545,491,0
29,val,282,2695,0,1,445,0
29,val,283,868,4,2458,53,0
29,val,284,1654,1,158,2,0
29,val,285,940,1,939,7,0
29,val,286,192,1,453,2,0
29,val,287,115,1,336,12,0
29,val,288,450,0,1631,115,0
29,val,289,1367,1,2525,23,0
29,val,290,239,0,2304,327,0
29,val,291,713,1,83,2,0
29,val,292,569,2,1906,5,0
29,val,293,1191,1,29,3,0
29,val,294,112,0,2256,1288,0
29,val,295,1494,1,1299,3,0
29,val,296,1753,1,583,3,0
29,val,297,2185,1,586,7,0
29,val,298,1281,1,2301,5,0
29,val,299,1259,1,212,9,0
29,val,300,971,1,991,11,0
29,val,301,85,1,469,3,0
29,val,302,2514,0,357,135,0
29,val,303,986,1,1814,2,0
29,val,304,1367,1,971,2,0
29,val,305,401,1,1060,3,0
29,val,306,2549,0,2658,803,0
29,val,307,1621,2,1620,1,0
29,val,308,474,4,2146,1042,0
29,val,309,2564,0,371,145,0
29,val,310,2608,0,141,218,0
29,val,311,1609,1,25,3,0
29,val,312,1974,0,1199,24,0
29,val,313,2624,1,2122,933,0
29,val,314,2338,0,1217,24,0
29,val,315,339,0,383,3,0
29,val,316,2207,1,2013,2,0
29,val,317,116,1,115,1,0
29,val,318,2370,1,2369,2,0
29,val,319,1574,1,328,2,0
29,val,320,717,5,472,2,0
29,val,321,1566,1,960,2,0
29,val,322,807,5,1373,1,0
29,val,323,2220,1,2056,1770,0
29,val,324,2008,1,2489,3,0
29,val,325,1057,1,598,8,0
29,val,326,147,1,146,1,0
29,val,327,2547,0,1732,264,0
29,val,328,1037,1,189,2,0
29,val,329,1489,1,1708,2,0
29,val,330,826,1,1523,2,0
29,val,331,719,2,81,2,0
29,val,332,1030,1,1029,2,0
29,val,333,1992,1,687,1,0
29,val,334,936,1,2181,5,0
29,val,335,2644,0,1066,1223,0
29,val,336,1939,1,551,3,0
29,val,337,1054,1,2607,3,0
29,val,338,1024,1,1284,5,0
29,val,339,791,4,2223,431,0
29,val,340,1092,1,2132,1,0
29,val,341,598,1,2020,6,0
29,val,342,1065,1,388,3,0
29,val,343,997,2,1620,10,0
29,val,344,146,1,2401,951,0
29,val,345,689,5,971,5,0
29,val,346,2388,0,1358,3,0
29,val,347,1328,1,2600,9,0
29,val,348,918,5,2674,39,0
29,val,349,2511,1,1423,1,0
29,val,350,2144,1,2143,1,0
29,val,351,1097,2,891,1,0
29,val,352,2085,2,1834,1,0
29,val,353,1877,0,2056,220,0
29,val,354,1127,0,2467,318,0
29,val,355,2482,1,2481,1,0
29,val,356,83,1,1551,1,0
29,val,357,666,0,164,13,0
29,val,358,1635,1,1167,3,0
29,val,359,416,1,530,3,0
29,val,360,1294,0,1634,763,0
29,val,361,595,1,594,2,0
29,val,362,2665,1,741,2,0
29,val,363,538,0,1211,2,0
29,val,364,23,1,258,3,0
29,val,365,151,1,2606,21,0
29,val,366,779,0,2692,194,0
29,val,367,1734,5,518,6,0
29,val,368,991,1,150,11,0
29,val,369,458,1,1641,3,0
29,val,370,1551,1,83,1,0
29,val,371,2680,1,126,2,0
29,val,372,910,0,377,275,0
29,val,373,1032,2,514,3,0
29,val,374,2115,4,2079,13,0
29,val,375,1984,1,2688,5,0
29,val,376,963,5,221,2,0
29,val,377,145,0,2347,189,0
29,val,378,1203,0,1437,1843,0
29,val,379,499,4,1545,1037,0
29,val,380,1679,0,834,4,0
29,val,381,51,1,1265,3,0
29,val,382,664,3,2201,46,0
29,val,383,2123,0,2157,84,0
29,val,384,217,0,832,469,0
29,val,385,2514,1,4,2,0
29,val,386,1623,1,1775,1,0
29,val,387,595,1,602,436,0
29,val,388,868,4,499,68,0
29,val,389,1225,1,790,2,0
29,val,390,1583,4,1959,6,0
29,val,391,425,0,634,836,0
29,val,392,243,0,62,6,0
29,val,393,523,1,875,7,0
29,val,394,2662,1,1930,1,0
29,val,395,385,1,85,5,0
29,val,396,714,1,858,1,0
29,val,397,2638,1,95,3,0
29,val,398,1397,1,1177,15,0
29,val,399,2657,1,1814,2,0
29,val,400,1953,1,2013,8,0
29,val,401,371,1,2036,1,0
29,val,402,2696,1,176,3,0
29,val,403,2456,1,2260,6,0
29,val,404,1546,0,1,323,0
29,val,405,992,3,1888,12,0
29,val,406,2122,1,2624,43,0
29,val,407,222,1,963,1,0
29,val,408,875,1,1828,17,0
29,val,409,462,1,172,1,0
29,val,410,659,1,658,1,0
29,val,411,646,4,2360,1,0
29,val,412,655,4,2184,118,0
29,val,413,829,1,23,4,0
29,val,414,2195,1,1099,103,0
29,val,415,1963,1,1299,2,0
29,val,416,2197,1,45,2,0
29,val,417,2015,0,1348,35,0
29,val,418,616,1,1647,3,0
29,val,419,60,1,2702,3,0
29,val,420,2433,0,930,2293,0
29,val,421,2014,0,328,14,0
29,val,422,2673,1,545,2,0
29,val,423,1262,4,1694,32,0
29,val,424,32,0,2518,401,0
29,val,425,1045,1,1044,1,0
29,val,426,158,1,138,3,0
29,val,427,2257,1,269,2,0
29,val,428,1388,0,1239,46,0
29,val,429,1898,0,625,388,0
29,val,430,541,1,1196,2,0
29,val,431,2434,1,2301,6,0
29,val,432,990,1,2473,46,0
29,val,433,912,1,462,852,0
29,val,434,611,1,2103,4,0
29,val,435,799,1,1570,4,0
29,val,436,1757,0,1957,1437,0
29,val,437,898,1,1256,12,0
29,val,438,77,0,240,925,0
29,val,439,1717,1,1825,1,0
29,val,440,2418,1,768,2,0
29,val,441,952,1,1769,873,0
29,val,442,1059,1,1317,4,0
29,val,443,1028,1,1444,853,0
29,val,444,1689,1,1338,2,0
29,val,445,1437,1,1157,2,0
29,val,446,2679,1,4,1,0
29,val,447,205,1,28,4,0
29,val,448,376,0,1357,579,0
29,val,449,2058,0,789,5,0
29,val,450,1988,5,1569,4,0
29,val,451,2231,1,1578,2,0
29,val,452,377,0,1456,21,0
29,val,453,1060,1,673,1,0
29,val,454,1299,1,1963,7,0
29,val,455,2033,0,2620,440,0
29,val,456,1590,1,472,2,0
29,val,457,419,1,418,6,0
29,val,458,1193,1,2096,7,0
29,val,459,1393,1,242,2,0
29,val,460,746,1,1399,4,0
29,val,461,2153,1,863,6,0
29,val,462,1176,5,2693,106,0
29,val,463,2119,1,579,5,0
29,val,464,882,1,467,1,0
29,val,465,2646,0,1154,306,0
29,val,466,467,1,1899,10,0
29,val,467,523,1,522,4,0
29,val,468,20,1,311,5,0
29,val,469,211,1,210,12,0
29,val,470,2638,0,478,169,0
29,val,471,1640,5,2065,6,0
29,val,472,2389,5,359,3,0
29,val,473,991,1,1213,9,0
29,val,474,196,1,1902,4,0
29,val,475,557,1,2073,1,0
29,val,476,980,0,401,225,0
29,val,477,1260,1,1975,1,0
29,val,478,2074,0,2391,1795,0
29,val,479,509,0,1586,708,0
29,val,480,1236,1,380,2,0
29,val,481,2573,0,94,424,0
29,val,482,1641,0,879,191,0
29,val,483,1293,1,2307,3,0
29,val,484,211,1,559,8,0
29,val,485,18,1,1321,17,0
29,val,486,471,0,1461,656,0
29,val,487,608,1,69,1,0
29,val,488,1245,0,1050,1345,0
29,val,489,97,1,2708,6,0
29,val,490,1931,0,733,810,0
29,val,491,1351,0,1853,66,0
29,val,492,209,1,242,4,0
29,val,493,2368,0,569,2,0
29,val,494,984,0,135,377,0
29,val,495,213,0,879,134,0
29,val,496,2451,1,21,713,0
29,val,497,2553,0,794,305,0
29,val,498,482,1,481,3,0
29,val,499,2202,3,2348,157,0
29,val,500,1496,5,942,1,0
29,val,501,2334,1,141,3,0
29,val,502,1703,1,1702,1,0
29,val,503,2024,1,294,1,0
29,val,504,2614,0,565,93,0
29,val,505,230,1,370,2,0
29,val,506,2324,1,253,1,0
29,val,507,378,1,1157,1,0
29,val,508,1634,1,2084,2,0
29,val,509,2382,1,1591,5,0
29,val,510,514,2,513,3,0
29,val,511,1859,5,1171,3,0
29,val,512,333,1,1626,3,0
29,val,513,1697,4,1730,44,0
29,val,514,1243,2,597,10,0
29,val,515,18,1,2707,22,0
29,val,516,2179,0,457,60,0
29,val,517,2213,0,1971,215,0
29,val,518,1418,1,1074,2,0
29,val,519,791,4,2380,3,0
29,val,520,867,2,1032,142,0
29,val,521,202,1,1202,4,0
29,val,522,1896,0,135,54,0
29,val,523,48,0,2214,566,0
29,val,524,2459,1,45,2,0
29,val,525,2452,0,2349,91,0
29,val,526,1490,1,2116,30,0
29,val,527,2188,0,1186,1,0
29,val,528,327,1,2495,36,0
29,val,529,2279,0,403,245,0
29,val,530,2420,1,1161,1,0
29,val,531,1088,7,1087,1,0
29,val,532,2292,0,1358,3,0
29,val,533,1662,1,31,1,0
29,val,534,1080,1,725,11,0
29,val,535,453,1,685,11,0
29,val,536,1579,1,844,5,0
29,val,537,1501,1,1072,1,0
29,val,538,715,1,954,622,0
29,val,539,2102,1,1034,1,0
29,val,540,2688,0,1436,13,0
29,val,541,1620,2,438,52,0
29,val,542,222,0,2533,373,0
29,val,543,2696,0,2323,517,0
29,val,544,757,1,1832,12,0
29,val,545,2374,1,810,3,0
29,val,546,1291,4,1409,30,0
29,val,547,1565,5,926,1,0
29,val,548,2670,0,1950,154,0
29,val,549,79,2,984,129,0
29,val,550,718,5,717,1554,0
29,val,551,1356,0,879,49,0
29,val,552,427,5,390,7,0
29,val,553,12,1,2431,9,0
29,val,554,1500,1,2694,8,0
29,val,555,422,1,621,2,0
29,val,556,912,1,64,4,0
29,val,557,1373,5,807,2,0
29,val,558,941,5,2153,5,0
29,val,559,1612,0,432,1473,0
29,val,560,1544,1,1249,2,0
29,val,561,223,1,2088,13,0
29,val,562,84,1,1552,1,0
29,val,563,2135,0,38,329,0
29,val,564,700,2,2427,95,0
29,val,565,2655,1,2398,2474,0
29,val,566,91,2,770,1,0
29,val,567,1444,1,1443,1,0
29,val,568,2115,4,1880,436,0
29,val,569,1135,1,174,3,0
29,val,570,253,1,2324,1,0
29,val,571,290,0,452,188,0
29,val,572,2673,5,1401,1,0
29,val,573,724,1,169,4,0
29,val,574,2485,0,18,121,0
29,val,575,2221,1,2536,7,0
29,val,576,1392,1,1380,2,0
29,val,577,1830,1,1746,4,0
29,val,578,2031,0,2663,121,0
29,val,579,1941,4,2612,22,0
29,val,580,2297,4,2449,135,0
29,val,581,2437,1,662,5,0
29,val,582,176,1,2321,6,0
29,val,583,546,4,2022,3,0
29,val,584,1890,1,943,1,0
29,val,585,1624,0,791,505,0
29,val,586,1991,1,990,5,0
29,val,587,361,0,2323,528,0
29,val,588,1248,0,230,34,0
29,val,589,21,1,2451,93,0
29,val,590,1941,0,240,759,0
29,val,591,629,1,2060,2,0
29,val,592,1824,0,2260,391,0
29,val,593,1473,1,813,9,0
29,val,594,136,0,222,72,0
29,val,595,597,2,1243,76,0
29,val,596,708,1,1863,201,0
29,val,597,42,4,483,112,0
29,val,598,1593,1,543,4,0
29,val,599,696,0,1216,171,0
29,val,600,1190,1,1189,6,0
29,val,601,372,0,983,14,0
29,val,602,23,1,829,3,0
29,val,603,8,5,309,4,0
29,val,604,1424,1,659,6,0
29,val,605,2124,1,1790,5,0
29,val,606,2222,1,1104,1,0
29,val,607,1338,1,2588,11,0
29,val,608,2335,1,143,1,0
29,val,609,1973,0,833,1872,0
29,val,610,765,1,764,5,0
29,val,611,1383,0,1922,75,0
29,val,612,691,0,2015,3,0
29,val,613,910,1,122,8,0
29,val,614,2267,1,972,6,0
29,val,615,1145,0,401,1018,0
29,val,616,751,0,983,23,0
29,val,617,176,1,1837,24,0
29,val,618,815,2,355,761,0
29,val,619,983,0,64,19,0
29,val,620,999,4,2493,67,0
29,val,621,2023,1,1647,2,0
29,val,622,2294,3,1214,447,0
29,val,623,376,1,736,7,0
29,val,624,1370,1,174,7,0
29,val,625,875,1,963,3,0
29,val,626,1171,5,1859,7,0
29,val,627,104,1,1726,1,0
29,val,628,2710,1,1281,1,0
29,val,629,1132,1,1116,3,0
29,val,630,2209,10,1026,1618,1
29,val,631,31,10,2313,3,1
29,val,632,1958,13,474,3,1
29,val,633,211,10,1751,14,1
29,val,634,395,10,1136,2,1
29,val,635,997,11,66,5,1
29,val,636,953,10,1196,2,1
29,val,637,577,9,2025,1,1
29,val,638,86,14,1168,1,1
29,val,639,79,10,2424,33,1
29,val,640,34,10,53,8,1
29,val,641,930,10,810,2,1
29,val,642,810,9,2411,2,1
29,val,643,2625,15,2386,518,1
29,val,644,1900,10,140,1464,1
29,val,645,2078,9,434,386,1
29,val,646,2166,9,2515,605,1
29,val,647,676,10,1474,3,1
29,val,648,923,10,918,3,1
29,val,649,1098,10,552,1,1
29,val,650,849,10,2582,19,1
29,val,651,49,10,1397,11,1
29,val,652,662,10,2504,28,1
29,val,653,1389,10,2311,2,1
29,val,654,380,14,381,1,1
29,val,655,1862,10,1863,1,1
29,val,656,1399,10,2104,7,1
29,val,657,2633,11,1765,2,1
29,val,658,11,9,1722,479,1
29,val,659,2457,10,1338,369,1
29,val,660,42,12,2022,447,1
29,val,661,976,10,312,1,1
29,val,662,1809,9,2639,729,1
29,val,663,23,10,2133,2,1
29,val,664,357,10,396,3,1
29,val,665,1656,13,1185,48,1
29,val,666,1217,9,2619,651,1
29,val,667,1270,10,2602,8,1
29,val,668,1830,11,79,30,1
29,val,669,25,10,952,910,1
29,val,670,519,9,906,22,1
29,val,671,1861,11,79,23,1
29,val,672,430,9,93,6,1
29,val,673,918,14,2674,49,1
29,val,674,143,9,1865,119,1
29,val,675,1836,10,826,20,1
29,val,676,2243,10,1205,588,1
29,val,677,1431,10,1432,5,1
29,val,678,1018,9,1895,8,1
29,val,679,1149,11,1202,968,1
29,val,680,2300,10,34,4,1
29,val,681,173,10,1087,617,1
29,val,682,2512,10,285,1790,1
29,val,683,1806,10,943,1,1
29,val,684,1068,10,150,5,1
29,val,685,399,9,1123,2,1
29,val,686,2115,13,317,29,1
29,val,687,2013,10,363,2,1
29,val,688,143,9,1429,1,1
29,val,689,230,9,2497,603,1
29,val,690,256,9,1930,35,1
29,val,691,620,10,2581,2,1
29,val,692,936,10,751,5,1
29,val,693,583,10,2012,4,1
29,val,694,1771,10,2653,263,1
29,val,695,1600,9,413,290,1
29,val,696,334,10,12,1,1
29,val,697,2132,14,671,1,1
29,val,698,2655,10,2398,2505,1
29,val,699,1467,13,2413,116,1
29,val,700,249,12,287,4,1
29,val,701,2054,10,1859,4,1
29,val,702,140,10,1900,1418,1
29,val,703,10,10,327,21,1
29,val,704,1806,10,862,6,1
29,val,705,2273,10,2614,21,1
29,val,706,225,10,1770,3,1
29,val,707,1260,10,1975,1,1
29,val,708,409,10,459,12,1
29,val,709,2516,9,1796,223,1
29,val,710,102,10,54,7,1
29,val,711,810,9,5,3,1
29,val,712,62,10,2561,48,1
29,val,713,2142,10,797,3,1
29,val,714,2154,9,2299,250,1
29,val,715,1722,10,8,9,1
29,val,716,1087,10,173,2273,1
29,val,717,803,9,114,1193,1
29,val,718,847,10,848,1,1
29,val,719,1538,10,537,52,1
29,val,720,1502,9,871,639,1
29,val,721,1790,9,1391,722,1
29,val,722,271,10,329,1,1
29,val,723,426,10,427,6,1
29,val,724,665,10,295,3,1
29,val,725,439,10,1705,9,1
29,val,726,561,9,1860,971,1
29,val,727,1765,11,764,1287,1
29,val,728,2599,10,1016,2,1
29,val,729,1075,10,641,2,1
29,val,730,932,9,139,271,1
29,val,731,12,9,2421,3,1
29,val,732,151,10,452,20,1
29,val,733,1613,14,1472,13,1
29,val,734,1621,11,997,5,1
29,val,735,978,10,1230,3,1
29,val,736,29,10,1280,10,1
29,val,737,1504,10,2092,3,1
29,val,738,1319,10,2455,1755,1
29,val,739,211,10,2255,5,1
29,val,740,767,13,77,15,1
29,val,741,1952,10,150,14,1
29,val,742,2187,10,637,1,1
29,val,743,981,10,35,3,1
29,val,744,1235,9,1428,996,1
29,val,745,928,13,1148,13,1
29,val,746,843,10,1056,3,1
29,val,747,1348,9,1230,231,1
29,val,748,879,10,79,2,1
29,val,749,554,10,2519,3,1
29,val,750,283,9,631,10,1
29,val,751,1945,10,564,1,1
29,val,752,1136,10,1137,6,1
29,val,753,1641,9,738,31,1
29,val,754,1190,10,2472,4,1
29,val,755,347,10,1245,6,1
29,val,756,64,10,672,86,1
29,val,757,1854,10,233,3,1
29,val,758,1964,10,1965,8,1
29,val,759,1661,9,1415,2,1
29,val,760,237,10,238,1,1
29,val,761,941,10,1999,12,1
29,val,762,969,9,2196,707,1
29,val,763,1488,10,2384,3,1
29,val,764,912,10,462,916,1
29,val,765,957,12,1896,1821,1
29,val,766,849,10,1722,3,1
29,val,767,798,14,631,1,1
29,val,768,550,10,2456,9,1
29,val,769,660,10,1286,3,1
29,val,770,1353,10,2237,7,1
29,val,771,2611,10,1279,1,1
29,val,772,234,11,116,7,1
29,val,773,328,9,777,583,1
29,val,774,194,10,2134,4,1
29,val,775,494,9,2013,998,1
29,val,776,1420,10,853,4,1
29,val,777,34,10,10,5,1
29,val,778,148,10,1710,3,1
29,val,779,561,10,215,2,1
29,val,780,468,10,1986,5,1
29,val,781,479,9,952,5,1
29,val,782,992,10,1859,3,1
29,val,783,1988,14,1569,4,1
29,val,784,525,9,756,339,1
29,val,785,461,10,140,2,1
29,val,786,2001,10,773,4,1
29,val,787,1722,9,1159,5,1
29,val,788,773,10,1859,7,1
29,val,789,490,9,1270,442,1
29,val,790,1814,9,1498,1,1
29,val,791,371,10,2260,2,1
29,val,792,315,10,1303,2,1
29,val,793,1319,10,1938,5,1
29,val,794,336,10,531,21,1
29,val,795,2535,9,147,626,1
29,val,796,1695,9,841,158,1
29,val,797,2614,9,2030,6,1
29,val,798,394,10,141,4,1
29,val,799,45,9,2197,7,1
29,val,800,2529,13,999,4,1
29,val,801,746,10,349,1,1
29,val,802,2042,9,1658,270,1
29,val,803,1538,9,1176,28,1
29,val,804,71,10,99,5,1
29,val,805,541,10,1196,2,1
29,val,806,1773,10,979,2,1
29,val,807,383,9,547,60,1
29,val,808,2074,10,556,2,1
29,val,809,2364,10,875,2,1
29,val,810,2687,9,2550,592,1
29,val,811,55,10,148,3,1
29,val,812,1631,9,1180,1061,1
29,val,813,230,10,344,2,1
29,val,814,2195,10,1099,95,1
